Locus_Tag	Gene_Name	Product_Description	Strain_Name	Accession	GO_Term	Namespace	GO_Evidence_Code	Evidence_Ontology_ECO_Code	Evidence_Ontology_Term	Similar_To_Binds_To	PMID
PALES_06621	fusA1	elongation factor G	Pseudomonas aeruginosa LESB58 	GO:0005525	GTP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00484	PMID:24451626
PALES_06621	fusA1	elongation factor G	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00484	PMID:24451626
PALES_06621	fusA1	elongation factor G	Pseudomonas aeruginosa LESB58 	GO:0006414	translational elongation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR00484	PMID:24451626
PALES_06621	fusA1	elongation factor G	Pseudomonas aeruginosa LESB58 	GO:0003924	GTPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51722	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0005525	GTP binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF03144	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0003924	GTPase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS51722	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0003746	translation elongation factor activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0006414	translational elongation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00118_B	PMID:24451626
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4265	PMID:6796560
PALES_06631	tufA	elongation factor Tu	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4277	PMID:7011904
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00508	PMID:24451626
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00508	PMID:24451626
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_00508	PMID:24451626
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0003723	RNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00361	PMID:24451626
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00361	PMID:24451626
PALES_06641	rpsJ	30S ribosomal protein S10	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4264	PMID:3892488
PALES_06651	rplC	50S ribosomal protein L3	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03625	PMID:24451626
PALES_06651	rplC	50S ribosomal protein L3	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03625	PMID:24451626
PALES_06651	rplC	50S ribosomal protein L3	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03625	PMID:24451626
PALES_06651	rplC	50S ribosomal protein L3	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR03625	PMID:24451626
PALES_06651	rplC	50S ribosomal protein L3	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4263	PMID:3892488
PALES_06661	rplD	50S ribosomal protein L4	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.1370.10	PMID:24451626
PALES_06661	rplD	50S ribosomal protein L4	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.1370.10	PMID:24451626
PALES_06661	rplD	50S ribosomal protein L4	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:G3DSA:3.40.1370.10	PMID:24451626
PALES_06671	rplW	50S ribosomal protein L23	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01369_B	PMID:24451626
PALES_06671	rplW	50S ribosomal protein L23	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01369_B	PMID:24451626
PALES_06671	rplW	50S ribosomal protein L23	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01369_B	PMID:24451626
PALES_06671	rplW	50S ribosomal protein L23	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF54189	PMID:24451626
PALES_06671	rplW	50S ribosomal protein L23	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4261	PMID:391594
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM01383	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM01383	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM01383	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM01383	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0003723	RNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01320_B	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0015934	large ribosomal subunit	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01320_B	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0016740	transferase activity	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01320_B	PMID:24451626
PALES_06681	rplB	50S ribosomal protein L2	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4260	PMID:9531480
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00203	PMID:24451626
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00203	PMID:24451626
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00203	PMID:24451626
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0015935	small ribosomal subunit	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01050	PMID:24451626
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0003723	RNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00323	PMID:24451626
PALES_06691	rpsS	30S ribosomal protein S19	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4259	PMID:348496
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01331_B	PMID:24451626
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01331_B	PMID:24451626
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0015934	large ribosomal subunit	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:MF_01331_B	PMID:24451626
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00464	PMID:24451626
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00464	PMID:24451626
PALES_06701	rplV	50S ribosomal protein L22	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4258	PMID:7007072
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00189	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00189	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF00189	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0003723	RNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PF07650	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0015935	small ribosomal subunit	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:TIGR01009	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0003676	nucleic acid binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SM00322	PMID:24451626
PALES_06711	rpsC	30S ribosomal protein S3	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4257	PMID:387449
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00586	PMID:24451626
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00586	PMID:24451626
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00586	PMID:24451626
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PS00586	PMID:24451626
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0019843	rRNA binding	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PR00060	PMID:24451626
PALES_06721	rplP	50S ribosomal protein L16	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4256	PMID:3297687
PALES_06731	rpmC	50S ribosomal protein L29	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46561	PMID:24451626
PALES_06731	rpmC	50S ribosomal protein L29	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46561	PMID:24451626
PALES_06731	rpmC	50S ribosomal protein L29	Pseudomonas aeruginosa LESB58 	GO:0005840	ribosome	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46561	PMID:24451626
PALES_06731	rpmC	50S ribosomal protein L29	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:SSF46561	PMID:24451626
PALES_06731	rpmC	50S ribosomal protein L29	Pseudomonas aeruginosa LESB58 	GO:0006412	translation	biological_process	ISS	ECO:0000249	sequence similarity evidence used in automatic assertion	PseudoCAP:PA4255	PMID:1092361
PALES_06741	rpsQ	30S ribosomal protein S17	Pseudomonas aeruginosa LESB58 	GO:0003735	structural constituent of ribosome	molecular_function	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PD001295	PMID:24451626
PALES_06741	rpsQ	30S ribosomal protein S17	Pseudomonas aeruginosa LESB58 	GO:0005622	intracellular	cellular_component	ISM	ECO:0000259	match to InterPro signature evidence used in automatic assertion	InterPro:PD001295	PMID:24451626
